Un,28.148,28.288
sueño,28.388,28.669
soñaba,28.849,29.77
"anoche,",29.83,30.732
soñito,31.593,32.214
del,32.234,32.834
alma,32.995,33.255
mía.,33.335,33.996
Soñaba,34.557,35.398
con,35.618,35.839
mis,35.879,36.299
"amores,",36.58,37.561
que,37.962,38.042
en,38.082,38.142
mis,38.202,38.362
brazos,38.462,39.223
los,39.323,39.804
tenía.,39.924,40.906
Vi,41.807,41.847
entrar,41.907,42.207
señora,42.247,43.069
muy,43.309,43.469
"blanca,",43.509,44.09
Muy,45.251,45.371
más,45.431,45.592
que,45.652,45.812
la,45.892,46.012
nieve,46.112,46.792
"fría,",46.932,47.633
por,48.193,48.393
dónde,48.433,48.714
has,48.794,49.114
entrado,49.334,50.014
"amor,",50.235,51.015
cómo,51.656,51.896
has,51.916,52.256
entrado,52.336,53.217
mi,53.237,53.277
vida.,53.297,53.377
Las,55.498,55.598
puertas,55.698,56.179
están,56.219,56.759
"cerradas,",56.979,58.12
ventanas,58.921,59.521
y,59.581,59.701
"celosías,",59.741,61.382
no,61.842,61.923
soy,62.103,62.363
el,62.443,62.903
amor,63.043,63.764
"amante,",63.804,64.724
soy,65.265,65.445
la,65.485,65.625
"muerte,",65.645,66.566
Dios,66.586,67.086
me,67.226,67.326
envía.,67.366,67.967
Hay,96.303,96.623
muerte,96.663,96.944
tan,97.024,97.224
rigurosa,97.304,99.005
Déjame,99.826,100.467
vivir,100.507,101.328
un,101.408,101.528
día,101.588,102.208
Un,102.228,102.268
día,103.049,103.63
no,103.65,103.69
puede,104.15,104.871
ser,104.971,105.732
Una,106.352,106.512
hora,106.552,107.053
tienes,107.233,107.974
de,108.154,108.294
vida,108.394,108.895
Muy,110.218,110.359
deprisa,110.379,110.899
se,110.939,111.54
"calzaba,",111.58,112.642
más,113.503,113.623
deprisa,113.683,114.284
se,114.324,114.705
"vestía,",114.945,115.886
ya,115.907,115.947
se,116.668,116.868
va,116.928,117.369
para,117.549,118.17
la,118.41,118.51
calle,118.61,119.371
en,119.952,120.052
donde,120.113,120.653
su,120.673,120.713
amor,120.994,121.635
vivía.,121.815,122.876
Ábreme,123.858,124.258
la,124.399,124.579
puerta,124.639,125.42
"blanca,",125.44,126.001
Ábreme,127.242,127.743
la,127.783,127.883
"puerta,",128.023,128.843
niña,128.883,129.544
¿Cómo,130.064,130.484
te,130.564,130.944
podré,131.165,131.745
yo,131.985,132.145
abrir?,132.165,132.906
Si,133.506,133.686
la,133.746,133.866
ocasión,133.886,134.787
no,134.807,135.047
es,135.127,135.327
venida,135.487,136.488
Mi,137.388,137.508
padre,137.588,137.968
no,137.988,138.149
fue,138.249,138.389
a,138.509,138.589
palacio,138.869,139.89
Mi,140.81,140.93
madre,141.03,141.39
no,141.45,141.53
está,141.551,142.091
dormida,142.311,143.191
Si,144.632,144.712
no,144.732,144.852
me,144.872,144.912
abres,144.932,145.093
esta,145.233,145.613
noche,145.913,146.633
Ya,147.234,147.414
no,147.454,147.554
me,147.574,148.114
"abrirás,",148.194,148.795
querida,149.115,149.875
La,164.755,164.835
muerte,164.895,165.176
me,165.196,165.316
anda,165.416,166.077
buscando,166.177,167.218
Junto,168.079,168.38
a,168.4,168.42
ti,168.5,169.281
vida,169.301,169.381
sería,169.561,170.482
Vete,171.103,171.464
bajo,171.524,172.325
mi,172.365,172.845
ventana,172.946,173.927
Donde,174.507,174.828
labraba,174.948,176.049
y,176.21,176.31
cosía,176.39,177.391
Te,178.352,178.472
echaré,178.492,178.793
cordón,178.993,179.414
de,179.814,179.954
seda,180.034,180.575
para,181.736,182.076
que,182.157,182.257
subas,182.357,182.977
arriba.,183.297,184.158
Y,184.758,184.798
si,184.878,184.998
el,185.038,185.179
hilo,185.219,185.959
no,186.019,186.379
"alcanzare,",186.459,187.58
mis,188.101,188.281
trenzas,188.321,188.941
añadiría.,189.261,191.082
Se,191.983,192.123
rompió,192.203,192.483
el,192.523,192.583
cordón,192.664,193.404
de,193.484,193.584
"seda,",193.724,194.525
la,195.385,195.505
muerte,195.586,195.926
que,196.006,196.106
allí,196.206,196.666
venía.,196.926,197.847
Vamos,198.387,199.188
el,199.208,199.248
"enamorado,",199.588,201.189
que,201.77,201.95
la,202.03,202.25
obra,202.37,203.01
ya,203.03,203.351
es,203.451,203.591
cumplida.,203.711,204.431
