My,25.976,26.216
eyes,26.377,26.597
at,26.977,27.017
baptism,28.859,29.84
are,31.301,31.902
on,31.922,31.962
you,32.302,32.763
I'm,33.303,33.704
singing,33.724,37.848
Into,39.615,39.976
my,40.016,40.236
"thoughts,",40.276,40.717
"oh,",40.877,43.341
they're,43.963,44.363
handsome.,44.423,45.525
All,50.714,50.915
flowers,51.035,51.857
in,51.937,52.037
time,52.137,52.879
bend,53.3,53.781
towards,53.841,54.342
the,54.382,54.482
sun,54.522,55.064
I,55.525,55.625
know,55.645,55.865
you,55.946,56.086
say,56.166,56.527
that,56.587,56.727
there's,56.767,57.088
no,57.148,57.309
one,57.409,57.549
for,57.629,58.09
you,58.13,58.371
But,59.233,59.393
here,59.433,59.694
is,59.814,59.914
one,59.934,59.994
"Oh,",62.284,62.505
flowers,62.645,63.387
in,63.587,63.727
time,63.787,64.529
bend,64.89,65.371
towards,65.451,65.932
the,65.972,66.072
sun.,66.132,66.714
I,67.195,67.275
know,67.315,67.556
you,67.596,67.776
say,67.816,68.197
that,68.217,68.377
there's,68.397,68.738
no,68.778,68.919
one,68.999,69.199
for,69.239,69.76
"you,",69.82,70.161
but,70.903,71.023
here,71.063,71.284
is,71.404,71.604
one.,72.105,72.286
But,73.852,73.972
here,74.012,74.193
is,74.333,74.513
one,74.814,75.235
is,86.909,87.029
born,87.109,88.712
again.,88.772,89.072
Yeah.,101.537,101.777
"Oh,",123.329,123.549
flowers,123.669,124.45
in,124.63,124.791
the,124.811,125.452
"sun,",125.472,125.532
then,125.932,126.233
she,126.273,126.453
was,126.493,126.834
the,126.994,127.615
sun,127.635,127.695
I,128.195,128.296
know,128.336,128.596
you,128.616,128.816
say,128.876,129.397
there's,129.437,129.738
no,129.778,129.998
one,130.058,130.198
for,130.298,130.919
"you,",130.979,131.16
but,131.941,132.081
here,132.121,132.462
is,132.542,132.682
one,133.623,133.763
"Oh,",135.009,135.189
flowers,135.349,135.97
in,136.19,136.25
the,136.27,136.35
"sun,",136.41,137.07
bend,137.57,137.85
towards,137.89,138.45
the,138.47,138.59
sun,138.631,139.211
I,139.811,139.911
know,139.951,140.211
you,140.251,140.431
say,140.471,140.951
there's,140.971,141.392
no,141.432,141.592
one,141.692,141.812
for,141.932,142.332
you,142.352,142.412
But,142.432,142.492
here,142.512,142.692
is,142.712,142.752
"one,",142.772,142.832
but,143.512,143.652
here,143.712,144.053
is,144.173,144.273
one,144.293,144.353
Oh.,169.426,169.468
Keep,172.422,172.722
it,172.902,173.062
going,173.182,173.763
in,173.963,174.123
"me,",174.283,174.843
wicked,175.324,175.984
traveler,176.064,177.465
Fading,178.225,178.906
farther,179.006,179.526
from,179.586,180.006
"me,",180.086,180.467
with,181.127,181.367
your,181.387,181.807
face,181.907,182.568
in,182.788,182.928
my,182.988,183.228
window,183.328,184.309
glow,184.409,185.369
Where,188.778,190.101
will,190.141,190.341
you,190.381,190.582
wait,190.642,191.103
for,191.163,191.363
"me,",191.443,191.844
sweet,191.864,191.964
Willow?,191.984,192.585
it's,207.606,207.806
okay,207.887,208.768
to,210.23,210.391
be,210.431,210.571
angry,210.691,211.753
but,212.895,213.095
not,213.155,213.456
to,213.496,213.696
hurt,213.776,214.497
me,214.517,214.557
"Yes,",221.788,222.209
"yes,",222.309,222.83
"yes,",222.87,223.572
"darling,",223.772,224.875
"darling,",224.955,225.877
"darling,",225.917,226.398
no,226.438,226.478
no,234.936,235.597
no,235.637,235.797
All,244.015,244.195
the,244.295,244.996
flowers,245.076,245.476
in,245.797,246.077
time,246.097,246.177
fell,246.538,247.078
towards,247.098,247.519
the,247.539,247.639
sun.,247.779,248.04
I,248.18,248.34
know,248.36,248.901
you'd,248.941,249.341
say,249.441,249.862
that,250.002,250.363
I'm,250.463,250.603
a,250.703,250.783
fraud,250.883,251.364
and,251.424,251.804
the,252.545,252.726
reason,252.966,253.266
why.,253.366,253.707
"Oh,",255.581,255.742
clouds,255.922,256.643
and,256.843,256.963
"tides,",257.023,257.764
bend,258.144,258.585
towards,258.725,259.225
the,259.245,259.345
sun,259.425,259.986
I,260.406,260.507
know,260.527,260.807
he's,260.847,260.987
"safe,",261.067,261.628
there's,261.668,261.988
no,262.028,262.208
one,262.308,262.429
for,262.509,263.049
you,263.089,263.289
I,264.228,264.268
know,264.308,264.529
he,264.589,264.749
sees,264.849,264.95
there's,265.03,265.972
no,265.992,267.374
one,267.575,268.637
for,268.657,269.358
you,269.779,269.959
But,275.758,275.878
here,275.918,276.299
is,276.379,276.519
a,276.559,276.579
world,276.659,277.6
of,278.721,278.842
light,278.882,279.823
and,279.943,280.243
time.,280.283,280.944
There's,281.365,281.745
a,281.785,281.825
world,281.925,282.426
of,283.027,283.147
time.,283.487,283.767
I,283.787,283.807
know,283.827,284.048
we,284.068,284.208
say,284.308,284.849
there's,284.889,285.209
no,285.289,285.369
one,285.429,285.63
for,285.77,286.27
you.,286.39,286.771
But,287.392,287.532
here,287.572,287.812
is,287.952,288.132
a,288.193,288.213
world.,288.233,289.154
But,290.321,290.461
here,290.481,290.822
is,290.942,291.062
who,291.102,291.643
I,292.104,292.785
am,292.946,293.166
But,293.226,293.367
here,293.427,293.727
is,293.887,294.008
who,294.088,300.86
I,301.02,301.1
am,301.14,301.18
yeah,303.763,304.704
oh,304.724,304.765
god,304.805,304.905
