Life,31.975,32.756
will,32.776,32.936
come,32.976,33.718
our,33.778,33.998
way,34.018,35.32
It,35.38,35.5
has,35.54,36.041
only,36.121,36.702
just,36.742,37.223
begun,37.263,38.805
The,38.825,38.985
world,39.025,39.546
will,39.566,39.746
die,39.786,40.167
alone,40.287,41.328
The,41.729,42.029
three,42.07,42.55
will,42.57,42.831
fall,42.871,43.271
below,43.292,44.534
Time,44.594,44.974
will,45.014,45.355
take,45.395,45.976
our,46.016,46.176
place,46.417,47.639
We,47.659,47.719
will,47.759,48.26
turn,48.3,48.881
it,48.941,49.081
back,49.121,49.602
to,49.622,49.822
one,49.942,50.423
Come,51.044,51.944
before,51.964,52.725
the,52.745,52.885
cold,52.925,54.265
The,54.285,54.485
long,54.545,55.025
and,55.105,55.225
lonely,55.285,57.546
road,57.586,57.706
Look,57.786,58.146
for,58.186,58.526
the,58.547,58.927
light,58.947,59.827
that,60.127,60.447
leads,60.507,61.207
me,61.267,61.708
home,61.728,63.208
Tired,63.508,63.688
of,63.728,63.968
feeling,64.008,65.069
lost,65.129,65.849
Tired,66.029,66.63
of,66.67,67.03
letting,67.05,67.33
go,67.35,67.651
Tear,67.671,67.871
the,68.211,69.292
whole,69.313,69.773
world,69.813,70.494
down,70.534,70.734
Tear,70.874,71.275
the,71.295,71.775
whole,71.795,72.856
world,72.896,73.597
down,73.617,73.897
Så,77.707,77.847
ställ,77.867,79.312
mig,79.332,80.876
av!,80.916,81.016
Drive,87.73,88.33
the,88.35,88.691
cloud,88.731,89.131
away,89.191,89.591
We,89.671,91.032
will,91.092,91.632
fall,91.672,92.173
from,92.213,92.453
last,92.473,92.973
to,93.013,93.173
none,93.233,94.514
The,94.534,94.714
time,94.754,95.295
before,95.315,95.475
the,95.535,95.695
dawn,95.755,96.095
The,96.275,97.596
war,97.636,97.796
will,97.836,98.196
carry,98.236,98.417
on,98.477,98.557
Look,100.758,101.479
for,101.519,101.879
the,101.899,102.3
light,102.32,103.181
that,103.441,103.782
leads,103.842,104.563
me,104.623,105.084
home,105.104,105.784
Tired,105.804,107.006
of,107.046,107.306
feeling,107.366,108.428
"lost,",108.488,109.629
tired,110.05,110.19
of,110.27,110.37
letting,110.45,111.512
go,111.552,111.672
Tear,112.553,112.953
the,112.973,113.033
whole,113.053,113.153
world,113.173,113.273
"down,",113.353,113.493
tear,113.513,113.713
the,113.733,113.853
whole,113.873,114.094
world,114.134,114.654
down.,114.694,115.814
Tired,115.874,116.194
of,116.214,116.574
wasted,116.614,117.175
"breath,",117.215,117.735
tired,117.755,119.375
of,119.395,119.575
nothing,119.595,119.835
left.,119.875,120.276
Tear,120.296,120.876
the,120.896,121.976
whole,122.016,123.397
world,123.437,124.897
down.,124.917,125.057
til,127.538,128.178
the,128.218,128.599
whole,128.619,129.099
world's,129.199,129.579
down.,129.599,130.78
I'm,133.541,133.641
standing,133.661,136.623
on,136.663,136.783
Tired,152.952,153.453
of,153.513,153.793
feeling,153.833,154.894
"lost,",154.914,156.056
tired,156.096,156.576
of,156.596,156.877
letting,156.897,159.14
go,159.22,159.58
Tear,159.62,159.921
the,159.981,160.281
whole,160.301,160.561
world,160.621,161.583
"down,",161.603,162.263
tear,162.283,162.684
the,162.724,162.904
whole,162.924,163.405
world,163.425,163.685
down,163.705,164.186
Tired,165.187,166.008
of,166.028,166.148
wasted,166.188,167.269
breath.,167.309,168.431
Tired,168.751,169.311
of,169.331,169.852
nothing,169.872,170.413
left.,171.374,171.994
Tear,172.014,172.355
the,172.375,172.595
whole,172.655,173.476
world,173.516,173.997
down.,174.017,174.177
Turn,174.417,175.038
the,175.078,175.658
whole,175.718,176.98
world,177.48,178.582
down,178.602,178.762
We,178.782,178.962
bury,178.982,179.403
the,179.443,179.603
sunlight,179.643,180.063
We,180.103,180.484
bury,180.504,180.864
the,180.884,181.165
sunlight,181.245,182.026
Failure,182.066,183.127
Failure,186.01,188.994
We,189.034,189.375
bury,189.415,189.976
the,189.996,190.456
"sunlight,",190.536,192.038
we,192.099,192.459
bury,192.499,193.22
the,193.24,193.561
sunlight,193.601,194.722
Failure,194.742,195.543
Failure,195.583,195.784
Ørjan!,200.911,204.783
